Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Thumb_tip_x,Thumb_tip_y,Thumb_tip_z,Index_tip_x,Index_tip_y,Index_tip_z,Middle_tip_x,Middle_tip_y,Middle_tip_z,Ring_tip_x,Ring_tip_y,Ring_tip_z,Pinky_tip_x,Pinky_tip_y,Pinky_tip_z,Palm_tip_x,Palm_tip_y,Palm_tip_z
34,84,66,49,32,25,23,26,-4.426281929016113,-31.37540054321289,-4.812757968902588,18.41077423095703,40.49073028564453,13.471320152282715,-1.2675336599349976,-43.17630386352539,-56.5363883972168,-51.491554260253906,-32.76063537597656,35.782264709472656,161.07579040527344,185.66668701171875,182.71876525878906,179.8084716796875,176.568603515625,191.94378662109375
34,86,66,52,32,30,24,28,-3.621518135070801,-31.364017486572266,-4.812493324279785,18.414085388183594,40.49674987792969,13.483365058898926,-1.0542356967926025,-43.17892837524414,-56.536495208740234,-51.491905212402344,-32.76432418823242,35.78338623046875,161.1094512939453,185.66648864746094,182.71917724609375,179.8128662109375,176.57373046875,191.9374237060547
36,74,61,50,31,30,23,29,-3.2028207778930664,-31.351659774780273,-4.81223726272583,18.417184829711914,40.50296401977539,13.497942924499512,-0.9507541060447693,-43.181854248046875,-56.53660583496094,-51.49233627319336,-32.76811218261719,35.782196044921875,161.25741577148438,185.66600036621094,182.7195587158203,179.81680297851562,176.5787353515625,191.93362426757812
34,71,58,47,31,33,22,30,-2.6140336990356445,-31.338808059692383,-4.81193208694458,18.42025375366211,40.50960159301758,13.512255668640137,-0.7835337519645691,-43.184959411621094,-56.53675079345703,-51.49279022216797,-32.77214431762695,35.781124114990234,161.2947540283203,185.66531372070312,182.7200164794922,179.82046508789062,176.58377075195312,191.9303436279297
30,61,51,41,30,32,26,31,-2.1579484939575195,-31.31981086730957,-4.811312675476074,18.425233840942383,40.520713806152344,13.527698516845703,-0.6069321632385254,-43.189666748046875,-56.537052154541016,-51.493587493896484,-32.77883529663086,35.78018569946289,161.36737060546875,185.6642303466797,182.72091674804688,179.82611083984375,176.59164428710938,191.9222869873047
29,59,54,40,29,32,26,32,-1.9269282817840576,-31.309003829956055,-4.810759544372559,18.428783416748047,40.52907943725586,13.526058197021484,-0.47874701023101807,-43.19244384765625,-56.537330627441406,-51.49421310424805,-32.783809661865234,35.77848815917969,161.30630493164062,185.66368103027344,182.72166442871094,179.83001708984375,176.59710693359375,191.90084838867188
32,57,54,33,25,30,27,31,-1.907271385192871,-31.300825119018555,-4.8100714683532715,18.432350158691406,40.53822326660156,13.512662887573242,-0.4175110459327698,-43.19463348388672,-56.53769302368164,-51.49493408203125,-32.78919219970703,35.77577209472656,161.2904510498047,185.6633758544922,182.72254943847656,179.83387756347656,176.6027374267578,191.86671447753906
31,59,60,30,24,28,29,28,-2.909179210662842,-31.292150497436523,-4.808788299560547,18.437944412231445,40.552978515625,13.466238021850586,-0.46941128373146057,-43.19712829589844,-56.53840637207031,-51.49613571166992,-32.79777145385742,35.768306732177734,161.51654052734375,185.66322326660156,182.72413635253906,179.8395538330078,176.61126708984375,191.78878784179688
30,60,63,37,28,27,29,29,-6.348268985748291,-31.287443161010742,-4.807856559753418,18.441627502441406,40.56309509277344,13.404916763305664,-1.1138246059417725,-43.198753356933594,-56.538978576660156,-51.4970817565918,-32.803810119628906,35.71165084838867,162.63160705566406,185.6634979248047,182.72523498535156,179.8430633544922,176.616455078125,191.718505859375
33,71,67,42,30,26,28,30,-14.3197660446167,-31.28304100036621,-4.80703067779541,18.444232940673828,40.572349548339844,13.201821327209473,-2.677743911743164,-43.20090103149414,-56.53963088989258,-51.49805450439453,-32.81013870239258,35.55530548095703,165.4175567626953,185.6644287109375,182.72625732421875,179.8455047607422,176.62022399902344,191.29592895507812
37,74,67,43,32,27,27,29,-24.832612991333008,-31.277387619018555,-4.806144714355469,18.44641876220703,40.58417510986328,13.023181915283203,-3.247192144393921,-43.20454788208008,-56.540470123291016,-51.4991569519043,-32.81949234008789,35.41287612915039,166.77638244628906,185.66641235351562,182.72732543945312,179.84744262695312,176.62355041503906,190.89431762695312
33,91,76,44,34,25,25,33,-35.114097595214844,-31.27250862121582,-4.805665493011475,18.447755813598633,40.593868255615234,12.857423782348633,-1.8777822256088257,-43.2082405090332,-56.54097366333008,-51.499935150146484,-32.8280029296875,35.37351989746094,168.35092163085938,185.66871643066406,182.72787475585938,179.84854125976562,176.6252899169922,190.47718811035156
35,99,118,50,38,30,27,33,-37.9104118347168,-31.2708683013916,-4.805505275726318,18.448209762573242,40.59664535522461,12.814221382141113,-1.0941460132598877,-43.20958709716797,-56.5411376953125,-51.50019836425781,-32.83045959472656,35.38321304321289,168.52935791015625,185.6696319580078,182.72804260253906,179.848876953125,176.625732421875,190.37808227539062
41,103,125,46,38,32,27,32,-44.998348236083984,-31.265277862548828,-4.804245471954346,18.450599670410156,40.604949951171875,12.706814765930176,1.8978229761123657,-43.214351654052734,-56.54226303100586,-51.50149154663086,-32.837547302246094,35.42959213256836,168.89260864257812,185.6732635498047,182.72903442382812,179.85049438476562,176.62681579589844,190.1986083984375
40,104,124,44,37,32,26,34,-48.35907745361328,-31.260269165039062,-4.802068710327148,18.454280853271484,40.612308502197266,12.666255950927734,3.78059983253479,-43.21864700317383,-56.54393768310547,-51.50325012207031,-32.84321212768555,35.4683952331543,169.08529663085938,185.67697143554688,182.73043823242188,179.8528594970703,176.62767028808594,190.205322265625
37,116,125,43,36,31,27,31,-48.35907745361328,-31.260269165039062,-4.802068710327148,18.454280853271484,40.612308502197266,12.666255950927734,3.78059983253479,-43.21864700317383,-56.54393768310547,-51.50325012207031,-32.84321212768555,35.4683952331543,169.08529663085938,185.67697143554688,182.73043823242188,179.8528594970703,176.62767028808594,190.205322265625
43,112,122,45,35,32,28,29,-54.42465591430664,-31.241914749145508,-4.786929130554199,18.480844497680664,40.6425895690918,12.582999229431152,8.095308303833008,-43.233154296875,-56.55338668823242,-51.51386260986328,-32.862098693847656,35.69005584716797,170.0327911376953,185.6900177001953,182.73953247070312,179.8703155517578,176.6338348388672,190.09437561035156
44,116,82,41,30,27,25,29,-55.62582015991211,-31.237462997436523,-4.782434940338135,18.489442825317383,40.65110397338867,12.557433128356934,9.074278831481934,-43.23649215698242,-56.555885314941406,-51.516963958740234,-32.86665344238281,35.741641998291016,170.18092346191406,185.693359375,182.7420654296875,179.8761444091797,176.63633728027344,190.08250427246094
40,123,70,47,33,25,24,29,-58.508792877197266,-31.22088623046875,-4.765416622161865,18.52256965637207,40.682395935058594,12.50471305847168,11.548705101013184,-43.24863052368164,-56.56459045410156,-51.528072357177734,-32.88191223144531,35.850181579589844,170.382568359375,185.70654296875,182.7510528564453,179.89830017089844,176.64678955078125,190.08193969726562
42,123,68,44,34,28,24,28,-61.05197525024414,-31.199764251708984,-4.744038105010986,18.56300163269043,40.719505310058594,12.483071327209473,13.881696701049805,-43.26355743408203,-56.57450866699219,-51.54051208496094,-32.89811325073242,35.93772506713867,170.5860595703125,185.72412109375,182.76181030273438,179.92417907714844,176.65924072265625,190.06906127929688
43,114,68,44,34,27,22,27,-61.8288459777832,-31.191883087158203,-4.736272811889648,18.577516555786133,40.73307800292969,12.480034828186035,14.617148399353027,-43.268959045410156,-56.57786178588867,-51.54471969604492,-32.903587341308594,35.9638671875,170.69027709960938,185.7306671142578,182.76547241210938,179.93316650390625,176.6637725830078,190.06150817871094
40,109,72,46,34,29,20,27,-63.97600555419922,-31.166650772094727,-4.7117791175842285,18.62312889099121,40.77736282348633,12.476153373718262,16.7141056060791,-43.2857551574707,-56.587703704833984,-51.55733871459961,-32.920223236083984,36.016361236572266,171.2190704345703,185.7510986328125,182.77569580078125,179.96026611328125,176.6785430908203,190.0505828857422
36,112,81,48,37,29,18,25,-65.85240936279297,-31.14203453063965,-4.684471607208252,18.670989990234375,40.82613754272461,12.47244930267334,18.680835723876953,-43.30145263671875,-56.597721099853516,-51.56968307495117,-32.93696975708008,36.04570007324219,171.87525939941406,185.769287109375,182.78549194335938,179.9866943359375,176.6947479248047,190.05763244628906
35,111,84,43,33,31,20,25,-66.39744567871094,-31.1339168548584,-4.674400806427002,18.68754005432129,40.842987060546875,12.473711013793945,19.284378051757812,-43.30649948120117,-56.60125732421875,-51.57381057739258,-32.942527770996094,36.05356216430664,172.10043334960938,185.77508544921875,182.78907775878906,179.99554443359375,176.70021057128906,190.0538787841797
36,111,90,45,33,32,19,22,-67.95762634277344,-31.107908248901367,-4.64315128326416,18.737369537353516,40.89311981201172,12.470772743225098,21.10035514831543,-43.322479248046875,-56.6118049621582,-51.585914611816406,-32.95851135253906,36.0765495300293,172.8561553955078,185.7943878173828,182.79974365234375,180.02137756347656,176.71546936035156,190.03305053710938
36,103,91,43,34,32,20,23,-69.23152923583984,-31.080272674560547,-4.612364768981934,18.785247802734375,40.941226959228516,12.453315734863281,22.676668167114258,-43.33932876586914,-56.62165069580078,-51.59712219238281,-32.97311019897461,36.091670989990234,173.52159118652344,185.81581115722656,182.80947875976562,180.0452117919922,176.72901916503906,190.0311737060547
34,100,87,43,34,34,23,22,-69.576171875,-31.070911407470703,-4.602867126464844,18.800193786621094,40.95619583129883,12.44670581817627,23.117883682250977,-43.344974517822266,-56.624568939208984,-51.60051727294922,-32.97751235961914,36.102455139160156,173.6947479248047,185.82301330566406,182.81231689453125,180.05255126953125,176.73300170898438,190.04562377929688
34,89,75,41,31,35,24,22,-70.41233825683594,-31.04355239868164,-4.57779598236084,18.8413143157959,40.99808883666992,12.44979190826416,24.204248428344727,-43.36132049560547,-56.632083892822266,-51.609683990478516,-32.9895133972168,36.10732650756836,174.10165405273438,185.8441925048828,182.8199005126953,180.0726776123047,176.74354553222656,190.0386199951172
34,74,76,41,29,34,23,24,-70.8945083618164,-31.025569915771484,-4.56389045715332,18.866901397705078,41.02458190917969,12.452736854553223,24.842851638793945,-43.371986389160156,-56.6361198425293,-51.61532211303711,-32.99699401855469,36.107147216796875,174.34451293945312,185.8584747314453,182.82412719726562,180.08517456054688,176.74998474121094,190.03111267089844
28,66,68,40,27,32,24,25,-71.30831146240234,-31.00759506225586,-4.553299427032471,18.890283584594727,41.05085754394531,12.454751014709473,25.399301528930664,-43.38262939453125,-56.63911056518555,-51.62047576904297,-33.004398345947266,36.105224609375,174.56314086914062,185.87318420410156,182.82723999023438,180.09649658203125,176.7561492919922,190.019775390625
27,81,74,43,27,32,24,28,-71.9068832397461,-30.97971534729004,-4.535795211791992,18.935649871826172,41.1015510559082,12.430343627929688,26.25606346130371,-43.39898681640625,-56.643836975097656,-51.630455017089844,-33.01861572265625,36.11928176879883,174.89114379882812,185.89599609375,182.8319091796875,180.1182403564453,176.7675323486328,190.072021484375
28,82,76,41,27,26,23,26,-72.017822265625,-30.97421646118164,-4.531275749206543,18.94681167602539,41.11330795288086,12.428044319152832,26.423784255981445,-43.40216827392578,-56.64500045776367,-51.63286209106445,-33.021907806396484,36.12165069580078,174.95472717285156,185.90045166015625,182.8330078125,180.12347412109375,176.7701873779297,190.0699920654297
29,75,73,40,28,24,23,27,-72.19851684570312,-30.96434783935547,-4.522146224975586,18.968692779541016,41.13560104370117,12.408835411071777,26.704370498657227,-43.407840728759766,-56.64726638793945,-51.63752365112305,-33.028011322021484,36.13570785522461,175.05712890625,185.908447265625,182.8350372314453,180.13363647460938,176.7748260498047,190.08395385742188
30,75,66,43,29,21,23,25,-72.36895751953125,-30.951007843017578,-4.508261680603027,18.9998779296875,41.16615295410156,12.371603012084961,26.979318618774414,-43.415374755859375,-56.65044403076172,-51.64396667480469,-33.03590774536133,36.16372299194336,175.14259338378906,185.9190216064453,182.83758544921875,180.14788818359375,176.78005981445312,190.09495544433594
31,84,66,41,31,21,25,28,-72.43709564208984,-30.942697525024414,-4.498829364776611,19.019702911376953,41.18522644042969,12.350770950317383,27.092510223388672,-43.41999435424805,-56.65244674682617,-51.647945404052734,-33.040618896484375,36.1788444519043,175.17355346679688,185.925537109375,182.83900451660156,180.1567840576172,176.78271484375,190.0995330810547
31,71,50,38,30,22,24,24,-72.50019073486328,-30.931028366088867,-4.484827518463135,19.04814910888672,41.21184158325195,12.316278457641602,27.199913024902344,-43.42635726928711,-56.6551513671875,-51.65353775024414,-33.04700469970703,36.2044563293457,175.19895935058594,185.9345245361328,182.8406219482422,180.16944885253906,176.78604125976562,190.12771606445312
30,72,51,37,28,25,24,26,-72.5284194946289,-30.923660278320312,-4.475561141967773,19.06653594970703,41.22820281982422,12.292582511901855,27.2492618560791,-43.4302978515625,-56.656768798828125,-51.6570930480957,-33.05091857910156,36.22066879272461,175.20851135253906,185.94009399414062,182.84132385253906,180.1775360107422,176.78819274902344,190.15428161621094
32,71,57,39,30,28,26,27,-72.55308532714844,-30.916488647460938,-4.46632194519043,19.084674835205078,41.2440185546875,12.270017623901367,27.29317855834961,-43.434085845947266,-56.658233642578125,-51.66054916381836,-33.05469512939453,36.23453140258789,175.2158203125,185.94541931152344,182.8417205810547,180.18540954589844,176.79034423828125,190.18496704101562
34,73,55,33,30,28,24,29,-72.57209777832031,-30.909412384033203,-4.45720911026001,19.10254669189453,41.25960159301758,12.24998950958252,27.327510833740234,-43.437782287597656,-56.6595344543457,-51.66392517089844,-33.05839538574219,36.242889404296875,175.22137451171875,185.95054626464844,182.84182739257812,180.19305419921875,176.79238891601562,190.21368408203125
34,81,58,34,28,29,24,28,-72.58953094482422,-30.902109146118164,-4.448075771331787,19.12044334411621,41.275516510009766,12.228296279907227,27.35952377319336,-43.441593170166016,-56.660736083984375,-51.66732406616211,-33.062191009521484,36.239288330078125,175.22633361816406,185.95559692382812,182.8416290283203,180.20057678222656,176.79443359375,190.26759338378906
32,82,57,38,29,27,26,30,-72.62238311767578,-30.89039421081543,-4.433788776397705,19.147541046142578,41.300296783447266,12.223797798156738,27.422237396240234,-43.447811126708984,-56.66256332397461,-51.67266845703125,-33.06834411621094,36.20327377319336,175.23643493652344,185.9633026123047,182.8407745361328,180.211669921875,176.79759216308594,190.34088134765625
32,79,54,38,31,28,25,30,-72.63330078125,-30.88201141357422,-4.423554420471191,19.165620803833008,41.3135871887207,12.218570709228516,27.44646453857422,-43.452369689941406,-56.663909912109375,-51.67629623413086,-33.07186508178711,36.160926818847656,175.24261474609375,185.96864318847656,182.83987426757812,180.21853637695312,176.7993621826172,190.3885498046875
31,77,51,39,31,28,26,32,-72.62921905517578,-30.87310028076172,-4.412744522094727,19.18374252319336,41.322261810302734,12.212882041931152,27.44913673400879,-43.45737838745117,-56.6654052734375,-51.68010711669922,-33.07426071166992,36.10304260253906,175.247314453125,185.97415161132812,182.838623046875,180.22515869140625,176.80052185058594,190.43994140625
